p_id,brand_id,name,price,color,brand_name,ratingCount,avg_rating
17608286,584.0,MIZASH WOMEN CREAM & BROWN WOOL AARI EMBRIDERY STOLE SHAWL,3999.0,CREAM,MIZASH,184.47941042394774,4.101225865898192
18536776,958.0,VERO MODA WOMEN YELLOW PRINTED SWEATSHIRT,1799.0,YELLOW,VERO MODA,184.47941042394774,4.101225865898192
18621032,57.0,AMERICAN EAGLE OUTFITTERS WOMEN NAVY BLUE SLIM FIT HIGHLY DISTRESSED LIGHT FADE JEANS,4499.0,NAVY BLUE,AMERICAN EAGLE OUTFITTERS,184.47941042394774,4.101225865898192
1452573,325.0,FUSION BEATS BLACK EMBROIDERED TOP,1899.0,BLACK,FUSION BEATS,184.47941042394774,4.101225865898192
9070213,783.0,SASSAFRAS BEIGE & PINK PRINTED CULOTTE JUMPSUIT,1899.0,BEIGE,SASSAFRAS,10.0,3.1
10978438,691.0,POPNETIC WOMEN WHITE & PINK LOOSE FIT STRIPED LAYERED PARALLEL TROUSERS,2199.0,WHITE,POPNETIC,7.0,4.142857143
11649230,53.0,ALSACE LORRAINE PARIS WOMEN NAVY BLUE & ORANGE PRINTED REGULAR SHORTS,1799.0,NAVY BLUE,ALSACE LORRAINE PARIS,5.0,4.0
14587626,625.0,NEUDIS WOMEN GREY & GOLDEN ETHNIC MOTIFS HEM DESIGN ETHNIC PALAZZOS,1999.0,GREY,NEUDIS,184.47941042394774,4.101225865898192
15086606,931.0,URBANIC WOMEN BLACK PRINTED SWEATSHIRT,990.0,BLACK,URBANIC,23.0,3.652173913
15955222,581.0,MISSGUIDED WOMEN BLACK SOLID PARKA JACKET,8540.0,BLACK,MISSGUIDED,7.0,4.428571429
17744000,631.0,NIKE WOMEN BLACK SELF-DESIGN DRI-FIT RUNNING TOP,2595.0,BLACK,NIKE,9.0,4.222222222
18054782,982.0,WISHFUL GREEN PRINTED DUPATTA WITH SEQUINNED,1899.0,GREEN,WISHFUL,184.47941042394774,4.101225865898192
18095156,969.0,WARTHY ENT CREAM-COLOURED SEQUINNED SEMI-STITCHED LEHENGA & UNSTITCHED BLOUSE WITH DUPATTA,3099.0,CREAM,WARTHY ENT,184.47941042394774,4.101225865898192
18202160,690.0,POONAM DESIGNER WOMEN RED YOKE DESIGN KURTI WITH TROUSERS,2499.0,RED,POONAM DESIGNER,7.0,3.714285714
18626210,652.0,ONLY WOMEN BLUE SKINNY FIT HIGH-RISE MILDLY DISTRESSED JEANS,3699.0,BLUE,ONLY,184.47941042394774,4.101225865898192
18768732,561.0,MEENA BAZAAR MINT GREEN & WHITE WOVEN DESIGN SILK BLEND SAREE WITH BLOUSE PIECE,5995.0,GREEN,MEENA BAZAAR,184.47941042394774,4.101225865898192
2357270,750.0,ROADSTER WOMEN OLIVE GREEN PRINTED TOP,999.0,OLIVE,ROADSTER,664.0,4.115963855
11088900,433.0,JOMPERS WOMEN YELLOW SMART SLIM FIT SOLID CIGARETTE TROUSERS,999.0,YELLOW,JOMPERS,20.0,3.75
11516046,25.0,ADA WOMEN BLACK & PINK CHIKANKARI HAND EMBROIDERED PURE COTTON STRAIGHT SUSTAINABLE SUSTAINABLE KURTI,990.0,BLACK,ADA,247.0,4.198380567
11649172,53.0,ALSACE LORRAINE PARIS WOMEN PINK & BLACK FLORAL PRINT REGULAR FIT LAYERED SHORTS,1499.0,PINK,ALSACE LORRAINE PARIS,5.0,3.2
11808702,787.0,SCORPIUS WOMEN OFF-WHITE & BLUE FLORAL PRINTED FLARED MAXI SKIRT,1999.0,OFF WHITE,SCORPIUS,100.0,3.78
13038986,841.0,STREET 9 WOMEN GREEN PRINTED HOODED SWEATSHIRT,1999.0,GREEN,STREET 9,20.0,4.55
14746536,688.0,PLUSS PINK PURE COTTON SOLID BASIC JUMPSUIT,3499.0,PINK,PLUSS,12.0,3.583333333
15899328,696.0,POTHYS PEACH-COLOURED EMBELLISHED UNSTITCHED LEHENGA & BLOUSE WITH DUPATTA,3415.0,PEACH,POTHYS,184.47941042394774,4.101225865898192
15952422,162.0,CAMPUS SUTRA WOMEN BLACK COLOURBLOCKED WINDCHEATER OUTDOOR PADDED JACKET,2999.0,BLACK,CAMPUS SUTRA,184.47941042394774,4.101225865898192
16576240,779.0,SAREE MALL GREEN & BLACK SOLID PARTY SAREE WITH MATCHING BLOUSE,5299.0,GREEN,SAREE MALL,14.0,4.142857143
17350324,389.0,INDDUS WOMEN BURGUNDY & WHITE FLORAL EMBROIDERED THREAD WORK GEORGETTE KURTA,3299.0,BURGUNDY,INDDUS,11.0,3.636363636
18653306,153.0,BROOWL WOMEN BLUE PURE COTTON SOLID LONDON FLARED STRETCHABLE JEANS,4299.0,BLUE,BROOWL,184.47941042394774,4.101225865898192
19254768,521.0,LOOM LEGACY PINK WOVEN DESIGN COTTON SILK DUPATTA WITH ZARI,1999.0,PINK,LOOM LEGACY,184.47941042394774,4.101225865898192
11023146,731.0,RARE WOMEN WHITE & BLUE REGULAR FIT STRIPED PARALLEL TROUSERS,2099.0,WHITE,RARE,184.47941042394774,4.101225865898192
11623668,683.0,PINKSKY WOMEN BLUE & GREY PRINTED TIERED MAXI SKIRT,7500.0,BLUE,PINKSKY,184.47941042394774,4.101225865898192
11808708,787.0,SCORPIUS WOMEN GREEN & OFF-WHITE PRINTED FLARED MAXI SKIRT,1999.0,GREEN,SCORPIUS,24.0,3.916666667
12971354,900.0,TISSU MAROON & WHITE FLORAL PRINTED KURTI,999.0,MAROON,TISSU,337.0,4.323442136
15946326,356.0,HARPA WOMEN GREY SOLID TAILORED JACKET,4499.0,GREY,HARPA,8.0,3.375
16082246,688.0,PLUSS WOMEN GREY HOODED SWEATSHIRT,2800.0,GREY,PLUSS,184.47941042394774,4.101225865898192
16427434,179.0,CLORA CREATION BEIGE & GOLD-COLOURED EMBROIDERED DUPATTA,3499.0,BEIGE,CLORA CREATION,184.47941042394774,4.101225865898192
17424918,786.0,SAUBHAGYA YELLOW & GOLD-TONED PRINTED READY TO WEAR LEHENGA & BLOUSE WITH DUPATTA,6999.0,YELLOW,SAUBHAGYA,184.47941042394774,4.101225865898192
18252370,398.0,INDYA GREEN PRINTED BASIC JUMPSUIT,3200.0,GREEN,INDYA,184.47941042394774,4.101225865898192
18517732,608.0,NA-KD BLUE SOLID TUBE CROP TOP,2299.0,BLUE,NA-KD,184.47941042394774,4.101225865898192
18636528,285.0,FAME FOREVER BY LIFESTYLE WOMEN BLUE STRETCHABLE JEANS,1799.0,BLUE,FAME FOREVER BY LIFESTYLE,184.47941042394774,4.101225865898192
18742130,594.0,MONJOLIKA FASHION RED & GOLD-TONED WOVEN DESIGN ZARI SILK BLEND BANARASI SAREE,7019.0,RED,MONJOLIKA FASHION,184.47941042394774,4.101225865898192
18784774,116.0,BAVARIA WOMEN GREEN THREAD WORK KURTI WITH PALAZZOS,3570.0,GREEN,BAVARIA,184.47941042394774,4.101225865898192
11040098,660.0,OXOLLOXO WOMEN BLUE REGULAR FIT SOLID PEG TROUSERS,1499.0,BLUE,OXOLLOXO,7.0,4.0
11665648,948.0,VASTRAA FUSION WOMEN PINK SOLID CHANDERI FLARED MAXI SKIRT,1999.0,PINK,VASTRAA FUSION,13.0,3.692307692
13446308,133.0,BIBA WOMEN BLACK & GREY ETHNIC PRINTED REGULAR KURTA WITH PALAZZOS & DUPATTA,4299.0,BLACK,BIBA,6.0,4.166666667
14711438,212.0,DEEBACO BLACK A-LINE MAXI SKIRT,2500.0,BLACK,DEEBACO,14.0,2.857142857
15922918,676.0,PEOPLE WOMEN RED TAILORED JACKET,2699.0,RED,PEOPLE,184.47941042394774,4.101225865898192
15923566,322.0,FRENCH FLEXIOUS WOMEN BURGUNDY SWEATSHIRT,1939.0,BURGUNDY,FRENCH FLEXIOUS,184.47941042394774,4.101225865898192
15953036,700.0,PRAKRTI BLACK SOLID KURTI,1599.0,BLACK,PRAKRTI,109.0,4.23853211
16388950,1004.0,ZALORA BASICS BASICS PINK CULOTTE JUMPSUIT,3199.0,PINK,ZALORA BASICS,184.47941042394774,4.101225865898192
16427318,179.0,CLORA CREATION MAGENTA ETHNIC MOTIFS EMBROIDERED DUPATTA WITH MIRROR WORK,1199.0,MAGENTA,CLORA CREATION,184.47941042394774,4.101225865898192
17536152,717.0,QURVII WOMEN RED TOP WITH LACE INSERT DETAIL,2495.0,RED,QURVII,184.47941042394774,4.101225865898192
17876972,821.0,SILK LAND BLACK & GOLDEN ETHNIC MOTIFS ZARI PURE SILK BANARASI SAREE,2800.0,BLACK,SILK LAND,6.0,4.666666667
18610646,873.0,TALIA WOMEN GREY SKINNY FIT LOW DISTRESS HEAVY FADE STRETCHABLE JEANS,2499.0,GREY,TALIA,184.47941042394774,4.101225865898192
18627812,469.0,KID1 GIRLS BLUE & PINK EMBROIDERED READY TO WEAR LEHENGA & BLOUSE WITH DUPATTA,3799.0,BLUE,KID1,184.47941042394774,4.101225865898192
7572958,962.0,VISHUDH WOMEN MAUVE REGULAR KURTA WITH SHARARA & WITH DUPATTA,4399.0,MAUVE,VISHUDH,556.0,4.188848921
11035084,279.0,FABLESTREET WOMEN BLACK SLIM FIT SOLID CIGARETTE TROUSERS,2795.0,BLACK,FABLESTREET,19.0,4.105263158
11627896,179.0,CLORA CREATION WOMEN BLACK & ORANGE PRINTED FLARED MAXI SKIRT,1399.0,BLACK,CLORA CREATION,13.0,4.153846154
13286936,336.0,GLOBAL DESI GIRLS BLUE EMBROIDERED TIE-UP NECK TOP,1699.0,BLUE,GLOBAL DESI,2.0,4.5
13661168,663.0,PANCHHI GREEN & GOLD-TONED JACQUARD WOVEN BANARASI DUPATTA,1199.0,GREEN,PANCHHI,10.0,4.2
15096398,75.0,ANOUK GREEN WOVEN DESIGN ZARI SILK BLEND READY TO WEAR BANARASI SAREE,2899.0,GREEN,ANOUK,15.0,4.0
15150430,843.0,STUDIO SHRINGAAR GREEN FLARED MAXI SKIRT,1250.0,GREEN,STUDIO SHRINGAAR,5.0,4.8
15844120,931.0,URBANIC WOMEN PURPLE PATCHWORK CARDIGAN SWEATER,1290.0,PURPLE,URBANIC,184.47941042394774,4.101225865898192
15922914,676.0,PEOPLE WOMEN RED & BLUE CHECKED TAILORED JACKET,2499.0,RED,PEOPLE,184.47941042394774,4.101225865898192
17241022,25.0,ADA YELLOW & WHITE ETHNIC MOTIFS EMBROIDERED CHIKANKARI KURTI,1990.0,YELLOW,ADA,5.0,4.6
17370316,194.0,COTTINFAB GREY & WHITE STRIPED CULOTTE JUMPSUIT,2499.0,GREY,COTTINFAB,7.0,4.428571429
18455992,1010.0,ZHEIA WOMEN BLUE SKINNY FIT HEAVY FADE STRETCHABLE JEANS,2099.0,BLUE,ZHEIA,184.47941042394774,4.101225865898192
18595256,263.0,ETHNOVOGUE OFF WHITE & ORANGE EMBROIDERED THREAD WORK MADE TO MEASURE LEHENGA & BLOUSE,6033.0,OFF WHITE,ETHNOVOGUE,184.47941042394774,4.101225865898192
11088910,433.0,JOMPERS WOMEN MUSTARD YELLOW SMART SLIM FIT SOLID REGULAR TROUSERS,1249.0,MUSTARD,JOMPERS,184.47941042394774,4.101225865898192
11627870,179.0,CLORA CREATION WOMEN NAVY BLUE & ORANGE FLORAL PRINTED FLARED MAXI SKIRT,1399.0,NAVY BLUE,CLORA CREATION,15.0,4.6
13607994,32.0,ADIVA GIRLS MAROON & BEIGE SOLID READY TO WEAR LEHENGA & BLOUSE WITH DUPATTA,2499.0,MAROON,ADIVA,184.47941042394774,4.101225865898192
15020950,727.0,RANG GALI ORANGE & YELLOW PRINTED BANDHANI DUPATTA WITH GOTTA PATTI,1299.0,ORANGE,RANG GALI,3.0,4.333333333
15235692,717.0,QURVII WOMEN MULTICOLOURED STRIPED FLARED MINI SKIRT,2195.0,MULTI,QURVII,3.0,3.0
15920630,317.0,FOSH WOMEN BLUE WASHED DENIM JACKET WITH PATCHWORK,2699.0,BLUE,FOSH,184.47941042394774,4.101225865898192
16711410,860.0,SWAGG INDIA WOMEN MAROON ETHNIC MOTIFS EMBROIDERED CHIKANKARI GEORGETTE KURTA,3499.0,MAROON,SWAGG INDIA,43.0,4.395348837
16804534,652.0,ONLY BLUE & WHITE PRINTED BASIC JUMPSUIT,3699.0,BLUE,ONLY,12.0,4.333333333
16915192,444.0,KALINI NAVY BLUE & BEIGE ETHNIC MOTIFS ART SILK SAREE,1299.0,NAVY BLUE,KALINI,9.0,2.333333333
17143174,903.0,TOKYO TALKIES PINK HALTER NECK CROP TOP,649.0,PINK,TOKYO TALKIES,71.0,3.985915493
17345626,635.0,NOBARR WOMEN PINK CABLE KNIT PULLOVER SWEATER,1250.0,PINK,NOBARR,184.47941042394774,4.101225865898192
18197544,25.0,ADA WOMEN GREEN & WHITE ETHNIC MOTIF EMBROIDERED CHIKANKARI KURTI WITH SLIP,1990.0,GREEN,ADA,184.47941042394774,4.101225865898192
18454340,964.0,V-MART WOMEN BLUE MILDLY DISTRESSED LIGHT FADE MID- RISE JEANS,999.0,BLUE,V-MART,184.47941042394774,4.101225865898192
11217974,230.0,DOLCE CRUDO WOMEN BLUE REGULAR FIT SOLID JOGGERS,2549.0,BLUE,DOLCE CRUDO,19.0,3.947368421
11446072,207.0,DARZI WOMEN CHARCOAL GREY SOLID HOODED SWEATSHIRT,1499.0,CHARCOAL,DARZI,184.47941042394774,4.101225865898192
11649128,53.0,ALSACE LORRAINE PARIS WOMEN MUSTARD YELLOW & WHITE STRIPED REGULAR FIT SHORTS,1399.0,MUSTARD,ALSACE LORRAINE PARIS,184.47941042394774,4.101225865898192
13467244,57.0,AMERICAN EAGLE OUTFITTERS WOMEN OLIVE GREEN SOLID COTTON JUMPSUIT,4599.0,GREEN,AMERICAN EAGLE OUTFITTERS,8.0,4.75
13617674,801.0,SHAILY PINK & WHITE PRINTED DUPATTA,1789.0,PINK,SHAILY,6.0,4.666666667
15920620,317.0,FOSH WOMEN BLACK WASHED CROP DENIM JACKET,2290.0,BLACK,FOSH,184.47941042394774,4.101225865898192
17413246,79.0,ANUBHUTEE NAVY BLUE ETHNIC MOTIFS PRINTED KURTI,1739.0,NAVY BLUE,ANUBHUTEE,28.0,4.0
17493248,696.0,POTHYS MAGENTA & BLUE WOVEN DESIGN SEMI-STITCHED HALF SAREE,3390.0,MAGENTA,POTHYS,184.47941042394774,4.101225865898192
17889052,945.0,VARANGA WOMEN RED & MUSTARD YELLOW PURE COTTON FLORAL PRINTED PATCHWORK DETAIL KURTA,3599.0,RED,VARANGA,11.0,4.272727273
18173664,583.0,MITERA NAVY BLUE & WHITE FLORAL EMBROIDERED SAREE,3842.0,NAVY BLUE,MITERA,184.47941042394774,4.101225865898192
18390960,636.0,NOH.VOH - SASSAFRAS KIDS GIRLS RED SOLID PURE COTTON A-LINE MINI SKIRT,1199.0,RED,NOH.VOH - SASSAFRAS KIDS,184.47941042394774,4.101225865898192
18653212,462.0,KENDALL & KYLIE WOMEN OFF WHITE HIGH-RISE MILDLY DISTRESSED JEANS,6499.0,OFF WHITE,KENDALL & KYLIE,184.47941042394774,4.101225865898192
18839926,848.0,STYLI WHITE OFF-SHOULDER BARDOT TOP,1599.0,WHITE,STYLI,184.47941042394774,4.101225865898192
2352294,356.0,HARPA WOMEN MAROON SOLID TOP,1199.0,MAROON,HARPA,70.0,3.442857143
11392584,728.0,RANGMANCH BY PANTALOONS ORANGE & GOLD-COLORED PRINTED DUPATTA,799.0,ORANGE,RANGMANCH BY PANTALOONS,20.0,4.65
12017042,753.0,ROOTED WOMEN BLUE REGULAR FIT SOLID PARALLEL TROUSERS,2499.0,BLUE,ROOTED,184.47941042394774,4.101225865898192
12390384,557.0,MAYRA WOMEN CORAL PINK SELF-DESIGN STRAIGHT SKIRT,1295.0,CORAL,MAYRA,8.0,3.375
12926292,311.0,FORCLAZ BY DECATHLON WOMEN TURQUOISE BLUE SOLID MOUNTAIN TREKKING PADDED JACKET,3699.0,TURQUOISE BLUE,FORCLAZ BY DECATHLON,177.0,4.593220339
13351338,50.0,ALL ABOUT YOU WOMEN YELLOW PRINTED CULOTTE JUMPSUIT,1999.0,YELLOW,ALL ABOUT YOU,44.0,4.386363636
14138684,650.0,ONE OF A KIND WOMEN PINK SOLID KURTAS,1599.0,PINK,ONE OF A KIND,24.0,3.708333333
16167468,660.0,OXOLLOXO GIRLS NAVY BLUE & WHITE FLORAL PRINTED A-LINE MIDI SKIRT,1199.0,NAVY BLUE,OXOLLOXO,5.0,3.8
16190778,75.0,ANOUK WOMEN ORANGE & PURPLE ETHNIC MOTIFS PRINTED EMPIRE KURTA WITH TROUSERS,3099.0,ORANGE,ANOUK,16.0,3.625
16271120,951.0,VASTRANAND PINK & GOLD-TONED WOVEN DESIGN ZARI SILK BLEND KANJEEVARAM SAREE,6500.0,PINK,VASTRANAND,3.0,5.0
16839844,985.0,WOODLAND WOMEN PINK HOODED SWEATSHIRT,5495.0,PINK,WOODLAND,184.47941042394774,4.101225865898192
16935578,547.0,MANY FROCKS & GIRLS GREEN & YELLOW EMBELLISHED READY TO WEAR LEHENGA & BLOUSE WITH DUPATTA,3499.0,GREEN,MANY FROCKS &,184.47941042394774,4.101225865898192
18872392,931.0,URBANIC WOMEN WHITE MILDLY DISTRESSED JEANS,1590.0,WHITE,URBANIC,184.47941042394774,4.101225865898192
10207167,968.0,W WOMEN OFF-WHITE & CHARCOAL GREY SELF-CHECKED LAYERED A-LINE KURTA,5999.0,OFF WHITE,W,89.0,3.853932584
11844068,3.0,20DRESSES WOMEN BLUE SOLID BATWING SLEEVED BASIC JUMPSUIT,2395.0,BLUE,20DRESSES,7.0,4.714285714
12034038,217.0,DESI WEAVESS WOMEN YELLOW & GREEN REGULAR FIT PRINTED PARALLEL TROUSERS,1299.0,YELLOW,DESI WEAVESS,184.47941042394774,4.101225865898192
12413294,731.0,RARE WOMEN NAVY BLUE & BEIGE STRIPED REGULAR FIT SHORTS,1499.0,NAVY BLUE,RARE,4.0,4.0
13766594,624.0,NETRAM PINK & ORANGE EMBROIDERED SEMI STITCHED LEHENGA & BLOUSE WITH DUPATTA,12183.0,PINK,NETRAM,2.0,4.0
13791800,557.0,MAYRA WOMEN MAGENTA PRINTED REGULAR CROP TOP,1195.0,MAGENTA,MAYRA,85.0,4.270588235
14187512,152.0,BRONZ BLUE PRINTED SQUARE NECK BELL SLEEVES REGULAR TOP,649.0,BLUE,BRONZ,184.47941042394774,4.101225865898192
15789256,829.0,SLAZENGER WOMEN GREY BRAND LOGO RUNNING TAILORED RAPID-DRY JACKET,2499.0,GREY,SLAZENGER,87.0,4.08045977
15889854,868.0,TAAVI WOMEN PEACH-COLOURED & MAROON BHUJODI WOVEN DESIGN SHAWL,4299.0,PEACH,TAAVI,184.47941042394774,4.101225865898192
18302988,614.0,NAUTI NATI GIRLS MULTI-COLOURED CHECKED STRAIGHT MINI SKIRT,999.0,MULTI,NAUTI NATI,184.47941042394774,4.101225865898192
18515980,30.0,ADIDAS ORIGINALS WOMEN BLUE GRAPHIC PURE COTTON BRAND LOGO PRINTED SWEATSHIRT,5999.0,BLUE,ADIDAS ORIGINALS,184.47941042394774,4.101225865898192
18770038,910.0,TRENDYOL WOMEN CHARCOAL GREY PURE COTTON HIGH-RISE JEANS,4199.0,CHARCOAL,TRENDYOL,184.47941042394774,4.101225865898192
18881804,444.0,KALINI AUBRGINE & GOLD PURE COTTON VENKATGIRI SAREE,1900.0,PURPLE,KALINI,184.47941042394774,4.101225865898192
11902964,225.0,DIVENA WOMEN NAVY BLUE SLIM FIT SOLID CROPPED TROUSERS,1399.0,NAVY BLUE,DIVENA,9.0,3.666666667
12279324,750.0,ROADSTER WOMEN BLUE SOLID CROPPED DENIM JACKET,2499.0,BLUE,ROADSTER,148.0,4.513513514
12426662,199.0,CRIMSOUNE CLUB WOMEN BLUE WASHED SLIM FIT DENIM SHORTS,1699.0,BLUE,CRIMSOUNE CLUB,2.0,5.0
13186562,454.0,KARIGARI WOMEN BLUE PRINTED A-LINE FLARED HEM KURTI,699.0,BLUE,KARIGARI,13.0,4.461538462
15082260,931.0,URBANIC GREY SOLID RELAXED FIT CULOTTE JUMPSUIT,1590.0,GREY,URBANIC,22.0,3.590909091
16197678,673.0,PASHMODA WOMEN BLACK KAANI WOVEN SHAWL,3065.0,BLACK,PASHMODA,184.47941042394774,4.101225865898192
18229566,313.0,FOREVER 21 WOMEN RED TYPOGRAPHY PRINT BLOUSON CROP TOP,599.0,RED,FOREVER 21,184.47941042394774,4.101225865898192
18637088,458.0,KASSUALLY WOMEN PINK CHECKED FLARED MINI SKIRT,1999.0,PINK,KASSUALLY,184.47941042394774,4.101225865898192
18697904,576.0,MIRCHI FASHION PEACH-COLOURED & MAROON FLORAL SAREE,2599.0,PEACH,MIRCHI FASHION,184.47941042394774,4.101225865898192
18783290,544.0,MANGO WOMEN BEIGE SOLID RAGLAN SLEEVES SWEATER,2390.0,BEIGE,MANGO,184.47941042394774,4.101225865898192
18815696,995.0,YK GIRLS PINK & OFF WHITE EMBELLISHED READY TO WEAR PARTY LEHENGA & BLOUSE WITH DUPATTA,2699.0,PINK,YK,184.47941042394774,4.101225865898192
18903286,507.0,LEVIS WOMEN BLUE 711 SKINNY FIT LIGHT FADE MID RISE STRETCHABLE JEANS,4999.0,BLUE,LEVIS,184.47941042394774,4.101225865898192
18984894,563.0,MELANGE BY LIFESTYLE WOMEN BEIGE THREAD WORK FLORAL KURTA,1999.0,BEIGE,MELANGE BY LIFESTYLE,184.47941042394774,4.101225865898192
1583367,194.0,COTTINFAB WOMEN BLACK PRINTED KAFTAN TOP,1199.0,BLACK,COTTINFAB,708.0,3.937853107
9552937,783.0,SASSAFRAS BLUE SOLID DENIM STYLED BACK CULOTTE JUMPSUIT,2299.0,BLUE,SASSAFRAS,184.47941042394774,4.101225865898192
12294280,95.0,ATHENA WOMEN RED & BLACK SKINNY FIT PRINTED REGULAR TROUSERS,1799.0,RED,ATHENA,184.47941042394774,4.101225865898192
12419034,983.0,WISSTLER WOMEN COFFEE BROWN & ORANGE STRIPED REGULAR FIT SHORTS,799.0,COFFEE BROWN,WISSTLER,15.0,4.466666667
14925648,75.0,ANOUK WOMEN BLUE & WHITE PRINTED PLEATED PURE COTTON KURTI WITH TROUSERS,1899.0,BLUE,ANOUK,63.0,4.047619048
16197672,673.0,PASHMODA WOMEN PINK KAANI WOVEN DESIGN SHAWL,3065.0,PINK,PASHMODA,184.47941042394774,4.101225865898192
16271134,951.0,VASTRANAND BURGUNDY & GOLD-TONED WOVEN DESIGN ZARI SILK BLEND KANJEEVARAM SAREE,6500.0,BURGUNDY,VASTRANAND,6.0,4.5
17801950,813.0,SHOWOFF PEACH-COLOURED & WHITE ETHNIC MOTIFS PRINTED KURTI,1750.0,PEACH,SHOWOFF,184.47941042394774,4.101225865898192
18492994,9.0,A LITTLE FABLE GIRLS BLUE & RED PRINTED READY TO WEAR LEHENGA & BLOUSE WITH DUPATTA,2690.0,BLUE,A LITTLE FABLE,184.47941042394774,4.101225865898192
18769952,910.0,TRENDYOL WOMEN SAGE GREEN STRAIGHT FIT HIGH-RISE JEANS,4399.0,GREEN,TRENDYOL,184.47941042394774,4.101225865898192
19029178,965.0,VOXATI WOMEN BLUE WASHED DENIM JACKET,2599.0,BLUE,VOXATI,184.47941042394774,4.101225865898192
19087848,652.0,ONLY WOMEN BROWN CABLE KNIT CROP PULLOVER,3699.0,BROWN,ONLY,184.47941042394774,4.101225865898192
19160184,98.0,ATURABI WOMEN BLACK & WHITE CHECKED PENCIL ABOVE KNEE-LENGTH SKIRT,1999.0,BLACK,ATURABI,184.47941042394774,4.101225865898192
3736591,787.0,SCORPIUS WHITE SOLID FLARED MAXI SKIRT,1999.0,WHITE,SCORPIUS,37.0,3.891891892
6404218,751.0,ROADSTER FAST AND FURIOUS WOMEN BLUE SOLID DENIM JACKET,2899.0,BLUE,ROADSTER FAST AND FURIOUS,2579.0,4.219852656
10814098,971.0,WEAVERS VILLA WOMEN BEIGE & MAROON WOVEN DESIGN WOOLLEN SHAWL,3899.0,BEIGE,WEAVERS VILLA,184.47941042394774,4.101225865898192
10961392,577.0,MISH WOMEN BEIGE SOLID RUFFLED TOP,1799.0,BEIGE,MISH,43.0,4.162790698
12309374,749.0,RIVI WOMEN BLUE REGULAR FIT SOLID REGULAR TROUSERS,2350.0,BLUE,RIVI,184.47941042394774,4.101225865898192
12431562,760.0,RUTE WOMEN BLACK SOLID PLUS SIZE SLIM FIT REGULAR SHORTS,1299.0,BLACK,RUTE,19.0,4.263157895
13001114,992.0,YASH GALLERY WOMEN PLUS SIZE MUSTARD YELLOW ETHNIC PRINTED DETAIL KEYHOLE NECK KURTA,3199.0,MUSTARD,YASH GALLERY,75.0,4.28
13256228,583.0,MITERA SEA GREEN & PINK NET EMBELLISHED SAREE,4799.0,SEA GREEN,MITERA,35.0,3.6
14381208,50.0,ALL ABOUT YOU RED & GREEN PRINTED BASIC JUMPSUIT,2699.0,RED,ALL ABOUT YOU,38.0,4.236842105
15126410,726.0,RAJNANDINI YELLOW & GREY CHEVRON PRINTED BOAT NECK SEQUINNED PURE COTTON KURTI,1996.0,YELLOW,RAJNANDINI,117.0,4.247863248
16395934,353.0,H&M WOMEN GREY BEAD-DETAIL KNITTED CARDIGAN,2299.0,GREY,H&M,184.47941042394774,4.101225865898192
17493358,696.0,POTHYS PINK & GREY EMBELLISHED UNSTITCHED LEHENGA & BLOUSE WITH DUPATTA,3105.0,PINK,POTHYS,184.47941042394774,4.101225865898192
18895956,877.0,TARAMA WOMEN BLUE JOGGER HIGH-RISE JEANS,2699.0,BLUE,TARAMA,184.47941042394774,4.101225865898192
10339121,272.0,FABALLEY WOMEN YELLOW & BLACK STRIPED BASIC JUMPSUIT,2200.0,YELLOW,FABALLEY,138.0,4.442028986
12017030,753.0,ROOTED WOMEN ORANGE REGULAR FIT SOLID PARALLEL TROUSERS,2999.0,ORANGE,ROOTED,184.47941042394774,4.101225865898192
12225552,618.0,NAYO WOMEN WHITE & RED FLORAL PRINTED TUNIC,1299.0,WHITE,NAYO,33.0,3.939393939
12459498,863.0,SWEET DREAMS WOMEN BLACK SOLID REGULAR FIT SPORTS SHORTS,1024.0,BLACK,SWEET DREAMS,184.47941042394774,4.101225865898192
13177102,673.0,PASHMODA WOMEN BEIGE HAND EMBROIDERED SHAWL,3095.0,BEIGE,PASHMODA,15.0,4.6
15406026,179.0,CLORA CREATION WOMEN BEIGE SOLID MAXI LENGTH FLARED SKIRT,1399.0,BEIGE,CLORA CREATION,184.47941042394774,4.101225865898192
15443724,389.0,INDDUS MAROON ETHNIC MOTIFS SEQUINNED NET SAREE,4999.0,MAROON,INDDUS,5.0,3.4
17493338,696.0,POTHYS PINK & GREEN EMBROIDERED UNSTITCHED LEHENGA & BLOUSE WITH DUPATTA,3105.0,PINK,POTHYS,184.47941042394774,4.101225865898192
17901968,652.0,ONLY WOMEN PINK OFF-SHOULDER RUFFLES BARDOT CROP TOP,1799.0,PINK,ONLY,11.0,4.090909091
18144568,551.0,MARKS & SPENCER WOMEN BLACK PADDED JACKET,3999.0,BLACK,MARKS & SPENCER,184.47941042394774,4.101225865898192
18822966,733.0,RAREISM WOMEN NAVY BLUE HIGH-RISE JEANS,4299.0,NAVY BLUE,RAREISM,184.47941042394774,4.101225865898192
19177650,958.0,VERO MODA WOMEN PINK SELF DESIGN V-NECK CABLE KNIT  CARDIGAN,2999.0,PINK,VERO MODA,184.47941042394774,4.101225865898192
19197684,505.0,LEE MODA WOMEN GREEN LEHERIYA COTTON BLEND STRAIGHT KURTA,1999.0,GREEN,LEE MODA,184.47941042394774,4.101225865898192
1087802,242.0,DUPATTA BAZAAR MULTICOLOURED PRINTED ART SILK DUPATTA,699.0,MULTI,DUPATTA BAZAAR,14.0,3.214285714
